URL,Status_Code,Title,Meta_Description,H1,H2s,Canonical,Meta_Robots,Word_Count,Internal_Links,External_Links,Image_Count,Images_With_Alt_Count
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-pink-80588751/,200,"SMYCKA artificial flower, in/outdoor/Rose pink, 40 cm (15 ¾"") - IKEA","SMYCKA artificial flower, in/outdoor/Rose pink, 40 cm (15 ¾"") This rose creates a romantic atmosphere in your home. Just as decorative on its own as together with other artificial flowers in a beautiful vase. Made from plastic, of which at least 50% is recycled.","SMYCKA Artificial flower, in/outdoor/Rose pink, 40 cm (15 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-pink-80588751/,"index, follow",304,5,0,8,8
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-red-50587183/,200,"SMYCKA artificial flower, in/outdoor/Rose red, 40 cm (15 ¾"") - IKEA","SMYCKA artificial flower, in/outdoor/Rose red, 40 cm (15 ¾"") This rose creates a romantic atmosphere in your home. Just as decorative on its own as together with other artificial flowers in a beautiful vase. Made from plastic, of which at least 50% is recycled.","SMYCKA Artificial flower, in/outdoor/Rose red, 40 cm (15 ¾ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-rose-red-50587183/,"index, follow",305,5,0,6,6
https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-orchid-white-90587157/,200,"SMYCKA artificial flower, in/outdoor/Orchid white, 60 cm (23 ½"") - IKEA","SMYCKA artificial flower, in/outdoor/Orchid white, 60 cm (23 ½"") This forever-fresh and tall orchid stalk is guaranteed to be an eye-catcher, whether you place it alone in a tall vase or create a beautiful bouquet. Made from plastic, of which at least 50% is recycled.","SMYCKA Artificial flower, in/outdoor/Orchid white, 60 cm (23 ½ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-in-outdoor-orchid-white-90587157/,"index, follow",299,5,0,8,8
https://www.ikea.com/in/en/p/smycka-artificial-flower-sunflower-yellow-80476070/,200,"SMYCKA artificial flower, sunflower yellow, 51 cm (20"") - IKEA","SMYCKA artificial flower, sunflower yellow, 51 cm (20"") Imagine always having a fresh-looking bouquet without the cost or maintenance. These flowers look so real you can almost smell them. There’s a wide choice so you can rearrange now and again for a new look.","SMYCKA Artificial flower, sunflower yellow, 51 cm (20 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/smycka-artificial-flower-sunflower-yellow-80476070/,"index, follow",272,5,0,6,6
https://www.ikea.com/in/en/search/?group=Gold%20decor,200,Search - IKEA,IKEA Search puts the extensive IKEA range at user’s fingertips.,,,,"noindex, nofollow",6,1,0,0,0
https://www.ikea.com/in/en/cat/home-decor-de001/f/blue-decor-f-colors--10007/?filters=f-colors%3A10007%2Cf-online-sellable%3Atrue%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7Cpp004%7C42926%7C10769%7C10759%7C24924,200,Buy Blue Décor Online at Best Price in India - IKEA,Buy blue décor online to add a calming and elegant touch to your interiors. Beautiful designs to enhance your space. Shop today!,Blue decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/blue-decor-f-colors--10007/,"index ,follow",875,61,0,50,50
https://www.ikea.com/in/en/cat/home-decor-de001/f/yellow-decor-f-colors--10042/?filters=f-colors%3A10042%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7Cpp004%7C42926%7C10769%7C49149%7C10759,200,Buy Yellow Décor Online at Best Price in India - IKEA,Buy yellow décor online to brighten up your home with cheerful accents. Stylish and vibrant designs available. Order now!,Yellow decor and gold decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/yellow-decor-f-colors--10042/,"index ,follow",872,60,0,49,49
https://www.ikea.com/in/en/cat/home-decor-de001/f/red-decor-f-colors--10124/?filters=f-colors%3A10124%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7C42926%7C49149%7C10759,200,Buy Red Home Décor Online at Best Price in India - IKEA,"Buy red home décor online and add warmth to your space. Explore stylish accents, cushions, and furniture to elevate your interiors. Shop now!",Red decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/red-decor-f-colors--10124/,"index ,follow",815,57,1,43,43
https://www.ikea.com/in/en/cat/home-decor-de001/f/green-decor-f-colors--10033/?filters=f-colors%3A10033%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7Cpp004%7C42926%7C10769%7C24924,200,Buy Green Decor Online at Best Prices in India - IKEA,Shop for the best green decor online at IKEA. Buy the best green home decor items and accessories from a range of options for your home. Buy now!,Green decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/green-decor-f-colors--10033/,"index, follow",1815,64,0,48,48
https://www.ikea.com/in/en/cat/home-decor-de001/f/black-decor-f-colors--10139/?filters=f-colors%3A10139%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7Cpp004%7C42926%7C10769%7C49149%7C10759%7C10574%7C24924,200,Black Furniture and Black Home Accessories - IKEA,"Browse the IKEA range of black decor and home accessories. Discover stylish, practical accessories for any room in your home. Shop online now.",Black decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/black-decor-f-colors--10139/,"index, follow",898,60,0,49,49
https://www.ikea.com/in/en/cat/home-decor-de001/f/white-decor-f-colors--10156/?filters=f-colors%3A10156%2Cf-subcategories%3App003%7C10757%7C10760%7C20489%7Cpp004%7C42926%7C10769%7C49149%7C10574%7C24924,200,White Decor and White Home Accessories - IKEA,"Explore beautiful white decor and home accessories from IKEA. Browse candles, vases, frames and more. Shop online now.",White decor,Sort and Filter | Results list | Related categories,https://www.ikea.com/in/en/cat/home-decor-de001/f/white-decor-f-colors--10156/,"index, follow",887,63,0,52,52
https://www.ikea.com/in/en/p/glattis-tray-brass-colour-50350114/,200,"GLATTIS tray, brass-colour, 38 cm (15"") - IKEA","GLATTIS tray, brass-colour, 38 cm (15"") A tray for both tasty party treats and beautiful collections. The brass colour gives a feel of everyday luxury and the discreet edge makes the things stay in place where they’re supposed to be.","GLATTIS Tray, brass-colour, 38 cm (15 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/glattis-tray-brass-colour-50350114/,"index, follow",541,6,0,8,8
https://www.ikea.com/in/en/p/knastrigt-decoration-set-of-2-elephant-gold-colour-50477085/,200,"KNASTRIGT decoration set of 2, elephant gold-colour - IKEA","KNASTRIGT decoration set of 2, elephant gold-colour Nice as table decorations, for example.","KNASTRIGT Decoration set of 2, elephant gold-colour",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/knastrigt-decoration-set-of-2-elephant-gold-colour-50477085/,"index, follow",555,5,0,6,6
https://www.ikea.com/in/en/p/aromatisk-garland-10621674/,200,"AROMATISK garland, 1.0 m (1 yard) - IKEA","AROMATISK garland, 1.0 m (1 yard) Colourful garlands, like this one with dried flowers, make the party extra festive. Part of the AROMATISK collection where you will also find matching textiles and more decorative objects. Easy to hang thanks to the included string.","AROMATISK Garland, 1.0 m (1 yard)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/aromatisk-garland-10621674/,"index, follow",276,5,0,6,6
https://www.ikea.com/in/en/p/paerlband-tealight-holder-gold-colour-30348546/,200,"PÄRLBAND tealight holder, gold-colour, 10 cm (4"") - IKEA","PÄRLBAND tealight holder, gold-colour, 10 cm (4"") The glow from candles can add atmosphere to any moment – they can light up dark mornings, make a one-on-one dinner more romantic or make a room feel warmer and more inviting.","PÄRLBAND Tealight holder, gold-colour, 10 cm (4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/paerlband-tealight-holder-gold-colour-30348546/,"index, follow",499,6,0,12,12
https://www.ikea.com/in/en/p/knastrigt-tealight-holder-gold-colour-lotus-30477086/,200,"KNASTRIGT tealight holder, gold-colour/Lotus, 3 cm (1 ¼"") - IKEA","KNASTRIGT tealight holder, gold-colour/Lotus, 3 cm (1 ¼"") Nice as table decorations, for example.","KNASTRIGT Tealight holder, gold-colour/Lotus, 3 cm (1 ¼ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/knastrigt-tealight-holder-gold-colour-lotus-30477086/,"index, follow",485,5,0,8,8
https://www.ikea.com/in/en/p/vindflaekt-bowl-gold-colour-50445985/,200,"VINDFLÄKT bowl, gold-colour, 105 mm (4 ¼"") - IKEA","VINDFLÄKT bowl, gold-colour, 105 mm (4 ¼"") Fill the bowl with decorations or use it alone, as a beautiful object in its own right.","VINDFLÄKT Bowl, gold-colour, 105 mm (4 ¼ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/vindflaekt-bowl-gold-colour-50445985/,"index, follow",460,5,0,4,4
https://www.ikea.com/in/en/p/aromatisk-decoration-peacock-gold-colour-20621678/,200,"AROMATISK decoration, peacock/gold-colour, 9 cm (3 ½"") - IKEA","AROMATISK decoration, peacock/gold-colour, 9 cm (3 ½"") Let this gold-coloured peacock welcome your guests with a fragrant potpourri in its bowl-shaped feathers. Festive to put on the table as a decoration. The peacock's bowl-shaped feathers are perfect to fill with fragrant potpourri.","AROMATISK Decoration, peacock/gold-colour, 9 cm (3 ½ "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/aromatisk-decoration-peacock-gold-colour-20621678/,"index, follow",211,5,0,8,8
https://www.ikea.com/in/en/p/aromatisk-tealight-holder-gold-colour-40621677/,200,"AROMATISK tealight holder, gold-colour, 9 cm (4"") - IKEA","AROMATISK tealight holder, gold-colour, 9 cm (4"") Make the party cosier and brighter with these 2 gold-coloured tealight holders decorated with cut-out flowers. When you light the tealights, a glow spreads that creates beautiful shadows on your table. Festive to put on the table as a decoration.","AROMATISK Tealight holder, gold-colour, 9 cm (4 "")",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/aromatisk-tealight-holder-gold-colour-40621677/,"index, follow",321,5,0,8,8
https://www.ikea.com/in/en/p/knastrigt-decoration-elephant-gold-colour-50497314/,200,"KNASTRIGT decoration, elephant gold-colour - IKEA","KNASTRIGT decoration, elephant gold-colour The KNASTRIGT collection is a mix of decorations with different shapes and colours inspired by Indian folklore. Perfect for an extra nice table setting or creating a festive atmosphere elsewhere anywhere in a your home.","KNASTRIGT Decoration, elephant gold-colour",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/knastrigt-decoration-elephant-gold-colour-50497314/,"index, follow",410,4,0,6,6
https://www.ikea.com/in/en/p/livsar-led-lighting-chain-with-24-lights-indoor-tulle-white-80421351/,200,"LIVSÅR LED lighting chain with 24 lights, indoor/tulle white - IKEA","LIVSÅR LED lighting chain with 24 lights, indoor/tulle white Light chains are perfect when you want to make your home more festive for special events – or ordinary weekdays. Use them when setting the table or to create a cosy atmosphere in your hall or bedroom. Gives a nice decorative light.","LIVSÅR LED lighting chain with 24 lights, indoor/tulle white",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/livsar-led-lighting-chain-with-24-lights-indoor-tulle-white-80421351/,"index, follow",444,5,0,16,16
https://www.ikea.com/in/en/p/vissvass-led-lighting-chain-with-40-lights-indoor-battery-operated-silver-colour-30421042/,200,"VISSVASS LED lighting chain with 40 lights, indoor/battery-operated silver-colour - IKEA","VISSVASS LED lighting chain with 40 lights, indoor/battery-operated silver-colour Gives a nice decorative light. Easy to place anywhere as it is battery operated and does not need to be connected to the mains supply.","VISSVASS LED lighting chain with 40 lights, indoor/battery-operated silver-colour",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/vissvass-led-lighting-chain-with-40-lights-indoor-battery-operated-silver-colour-30421042/,"index, follow",615,6,0,10,10
https://www.ikea.com/in/en/p/ledfyr-led-lighting-chain-with-12-lights-indoor-battery-operated-silver-colour-80421025/,200,"LEDFYR LED lighting chain with 12 lights, indoor/battery-operated silver-colour - IKEA","LEDFYR LED lighting chain with 12 lights, indoor/battery-operated silver-colour Gives a nice decorative light. Easy to place anywhere as it is battery operated and does not need to be connected to the mains supply.","LEDFYR LED lighting chain with 12 lights, indoor/battery-operated silver-colour",Must be completed with | How to get it | Product details,https://www.ikea.com/in/en/p/ledfyr-led-lighting-chain-with-12-lights-indoor-battery-operated-silver-colour-80421025/,"index, follow",766,9,0,13,13
https://www.ikea.com/in/en/p/hoenefoss-mirror-40182060/,200,"HÖNEFOSS Mirror, 18x21 cm 10 pack - IKEA","HÖNEFOSS Mirror, 18x21 cm 10 pack. You can hang the mirrors in many different ways – three or more together, in pairs or on their own.","HÖNEFOSS Mirror, 18x21 cm 10 pack (7 1/8x8 1/4 "" 10 pack)",How to get it | Product details | Measurements,https://www.ikea.com/in/en/p/hoenefoss-mirror-40182060/,"index, follow",847,9,0,12,11
